spotify_artist_id,artist_name,genre
33szNKNcVX8x0jl8X7hxHL,Good Old War,folk-pop
33szNKNcVX8x0jl8X7hxHL,Good Old War,stomp and holler
2cCUtGK9sDU2EoElnk0GNB,The National,chamber pop
2cCUtGK9sDU2EoElnk0GNB,The National,indie folk
2cCUtGK9sDU2EoElnk0GNB,The National,indie rock
2cCUtGK9sDU2EoElnk0GNB,The National,indietronica
2cCUtGK9sDU2EoElnk0GNB,The National,modern rock
03hlOXqRyyXO3ectp3eEbU,Iceage,crank wave
03hlOXqRyyXO3ectp3eEbU,Iceage,danish alternative rock
03hlOXqRyyXO3ectp3eEbU,Iceage,danish post-punk
03hlOXqRyyXO3ectp3eEbU,Iceage,noise pop
03hlOXqRyyXO3ectp3eEbU,Iceage,noise rock
1hCkSJcXREhrodeIHQdav8,Ramin Djawadi,german soundtrack
1hCkSJcXREhrodeIHQdav8,Ramin Djawadi,orchestral soundtrack
1hCkSJcXREhrodeIHQdav8,Ramin Djawadi,scorecore
1hCkSJcXREhrodeIHQdav8,Ramin Djawadi,soundtrack
6fBF4MULW5yMzyGaon1kUt,John Butler Trio,banjo
16GcWuvvybAoaHr0NqT8Eh,Alabama Shakes,alabama indie
16GcWuvvybAoaHr0NqT8Eh,Alabama Shakes,modern blues rock
16GcWuvvybAoaHr0NqT8Eh,Alabama Shakes,rock
5ictveRyhWRs8Gt8Dvt1hS,The Front Bottoms,asbury park indie
5ictveRyhWRs8Gt8Dvt1hS,The Front Bottoms,emo
5ictveRyhWRs8Gt8Dvt1hS,The Front Bottoms,new jersey indie
5ictveRyhWRs8Gt8Dvt1hS,The Front Bottoms,pov: indie
7N3JfLDzzjXdPbsyco7X0l,The String Cheese Incident,jam band
7N3JfLDzzjXdPbsyco7X0l,The String Cheese Incident,jamgrass
7N3JfLDzzjXdPbsyco7X0l,The String Cheese Incident,progressive bluegrass
3oKnyRhYWzNsTiss5n4Z1J,LP Giobbi,house
0nq64XZMWV1s7XHXIkdH7K,The Wonder Years,alternative emo
0nq64XZMWV1s7XHXIkdH7K,The Wonder Years,anthem emo
0nq64XZMWV1s7XHXIkdH7K,The Wonder Years,emo
0nq64XZMWV1s7XHXIkdH7K,The Wonder Years,neon pop punk
0nq64XZMWV1s7XHXIkdH7K,The Wonder Years,philly indie
0nq64XZMWV1s7XHXIkdH7K,The Wonder Years,pop punk
4WPY0N74T3KUja57xMQTZ3,The Replacements,alternative rock
4WPY0N74T3KUja57xMQTZ3,The Replacements,permanent wave
4WPY0N74T3KUja57xMQTZ3,The Replacements,post-punk
4WPY0N74T3KUja57xMQTZ3,The Replacements,power pop
4WPY0N74T3KUja57xMQTZ3,The Replacements,punk
4WPY0N74T3KUja57xMQTZ3,The Replacements,singer-songwriter
1soJ22UMyjIw6SYFtoFJwe,Tipper,downtempo
1soJ22UMyjIw6SYFtoFJwe,Tipper,glitch hop
1soJ22UMyjIw6SYFtoFJwe,Tipper,nu skool breaks
1soJ22UMyjIw6SYFtoFJwe,Tipper,psybass
3ImqpXKKgkH5VydfgX1hd4,Say Anything,emo
3ImqpXKKgkH5VydfgX1hd4,Say Anything,neon pop punk
3ImqpXKKgkH5VydfgX1hd4,Say Anything,pop punk
3ImqpXKKgkH5VydfgX1hd4,Say Anything,screamo
1a4N2lwra7WGjwCDJS1Dkk,Lotus ,jam band
1a4N2lwra7WGjwCDJS1Dkk,Lotus ,jamtronica
1a4N2lwra7WGjwCDJS1Dkk,Lotus ,livetronica
4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,cosmic american
4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,jam band
4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,psychedelic rock
1Yox196W7bzVNZI7RBaPnf,Megadeth,alternative metal
1Yox196W7bzVNZI7RBaPnf,Megadeth,hard rock
1Yox196W7bzVNZI7RBaPnf,Megadeth,melodic thrash
1Yox196W7bzVNZI7RBaPnf,Megadeth,metal
1Yox196W7bzVNZI7RBaPnf,Megadeth,nu metal
1Yox196W7bzVNZI7RBaPnf,Megadeth,old school thrash
1Yox196W7bzVNZI7RBaPnf,Megadeth,rock
1Yox196W7bzVNZI7RBaPnf,Megadeth,speed metal
1Yox196W7bzVNZI7RBaPnf,Megadeth,thrash metal
2N8IPNZTiNo3nj4mreOlHU,Camo & Krooked,austrian dnb
2N8IPNZTiNo3nj4mreOlHU,Camo & Krooked,dancefloor dnb
2N8IPNZTiNo3nj4mreOlHU,Camo & Krooked,drum and bass
3fmMaLC5jjf2N4EC2kTx0u,Hermitude,australian dance
3fmMaLC5jjf2N4EC2kTx0u,Hermitude,australian indie
3fmMaLC5jjf2N4EC2kTx0u,Hermitude,downtempo
3fmMaLC5jjf2N4EC2kTx0u,Hermitude,escape room
5HFkc3t0HYETL4JeEbDB1v,Powerwolf,german metal
5HFkc3t0HYETL4JeEbDB1v,Powerwolf,german power metal
5HFkc3t0HYETL4JeEbDB1v,Powerwolf,power metal
4kYSro6naA4h99UJvo89HB,Cardi B,pop
4kYSro6naA4h99UJvo89HB,Cardi B,rap
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,chicago rap
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,conscious hip hop
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,hip hop
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,pop rap
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,rap
2UOVgpgiNTC6KK0vSC77aD,Amorphis,finnish death metal
2UOVgpgiNTC6KK0vSC77aD,Amorphis,finnish melodeath
2UOVgpgiNTC6KK0vSC77aD,Amorphis,finnish metal
2UOVgpgiNTC6KK0vSC77aD,Amorphis,folk metal
2UOVgpgiNTC6KK0vSC77aD,Amorphis,gothic metal
2UOVgpgiNTC6KK0vSC77aD,Amorphis,melodic death metal
2UOVgpgiNTC6KK0vSC77aD,Amorphis,metal
2UOVgpgiNTC6KK0vSC77aD,Amorphis,power metal
2UOVgpgiNTC6KK0vSC77aD,Amorphis,progressive doom
2UOVgpgiNTC6KK0vSC77aD,Amorphis,symphonic metal
2UOVgpgiNTC6KK0vSC77aD,Amorphis,viking metal
1fZpYWNWdL5Z3wrDtISFUH,Shakey Graves,austin americana
1fZpYWNWdL5Z3wrDtISFUH,Shakey Graves,austindie
1fZpYWNWdL5Z3wrDtISFUH,Shakey Graves,indie folk
1fZpYWNWdL5Z3wrDtISFUH,Shakey Graves,new americana
1fZpYWNWdL5Z3wrDtISFUH,Shakey Graves,stomp and holler
246dkjvS1zLTtiykXe5h60,Post Malone,dfw rap
246dkjvS1zLTtiykXe5h60,Post Malone,melodic rap
246dkjvS1zLTtiykXe5h60,Post Malone,pop
246dkjvS1zLTtiykXe5h60,Post Malone,rap
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,canadian contemporary r&b
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,canadian pop
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,pop
4MlrZKzgi3UuZi2iDKjOar,Art vs Science,australian alternative rock
4MlrZKzgi3UuZi2iDKjOar,Art vs Science,australian dance
4MlrZKzgi3UuZi2iDKjOar,Art vs Science,australian indie
6liAMWkVf5LH7YR9yfFy1Y,Portishead,alternative rock
6liAMWkVf5LH7YR9yfFy1Y,Portishead,art pop
6liAMWkVf5LH7YR9yfFy1Y,Portishead,dark pop
6liAMWkVf5LH7YR9yfFy1Y,Portishead,electronica
6liAMWkVf5LH7YR9yfFy1Y,Portishead,laboratorio
6liAMWkVf5LH7YR9yfFy1Y,Portishead,trip hop
1sahk8ZhHF9FB59DMyDi8D,The Disco Biscuits,jam band
1sahk8ZhHF9FB59DMyDi8D,The Disco Biscuits,jamtronica
1sahk8ZhHF9FB59DMyDi8D,The Disco Biscuits,livetronica
1sahk8ZhHF9FB59DMyDi8D,The Disco Biscuits,philly indie
4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels,alternative hip hop
4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels,escape room
4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels,hip hop
4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels,political hip hop
3ppZNqihWOzuH4A0f4KmeP,Gangsta Boo,alternative r&b
3ppZNqihWOzuH4A0f4KmeP,Gangsta Boo,dirty south rap
3ppZNqihWOzuH4A0f4KmeP,Gangsta Boo,memphis hip hop
54Bjxn26WsjfslQbNVtSCm,The Get Up Kids,emo
54Bjxn26WsjfslQbNVtSCm,The Get Up Kids,kc indie
54Bjxn26WsjfslQbNVtSCm,The Get Up Kids,midwest emo
34UhPkLbtFKRq3nmfFgejG,Mogwai,british post-rock
34UhPkLbtFKRq3nmfFgejG,Mogwai,compositional ambient
34UhPkLbtFKRq3nmfFgejG,Mogwai,cosmic post-rock
34UhPkLbtFKRq3nmfFgejG,Mogwai,dream pop
34UhPkLbtFKRq3nmfFgejG,Mogwai,electronica
34UhPkLbtFKRq3nmfFgejG,Mogwai,indie rock
34UhPkLbtFKRq3nmfFgejG,Mogwai,instrumental post-rock
34UhPkLbtFKRq3nmfFgejG,Mogwai,post-rock
34UhPkLbtFKRq3nmfFgejG,Mogwai,scottish rock
3pulcT2wt7FEG10lQlqDJL,Amon Amarth,groove metal
3pulcT2wt7FEG10lQlqDJL,Amon Amarth,melodic death metal
3pulcT2wt7FEG10lQlqDJL,Amon Amarth,metal
3pulcT2wt7FEG10lQlqDJL,Amon Amarth,power metal
3pulcT2wt7FEG10lQlqDJL,Amon Amarth,speed metal
3pulcT2wt7FEG10lQlqDJL,Amon Amarth,swedish death metal
3pulcT2wt7FEG10lQlqDJL,Amon Amarth,swedish melodeath
3pulcT2wt7FEG10lQlqDJL,Amon Amarth,swedish metal
3pulcT2wt7FEG10lQlqDJL,Amon Amarth,tolkien metal
3pulcT2wt7FEG10lQlqDJL,Amon Amarth,viking metal
1vCWHaC5f2uS3yhpwWbIA6,Avicii,dance pop
1vCWHaC5f2uS3yhpwWbIA6,Avicii,edm
1vCWHaC5f2uS3yhpwWbIA6,Avicii,pop
1vCWHaC5f2uS3yhpwWbIA6,Avicii,pop dance
25TXAPH49z6xsXwjcBJdfe,Abiotic,brutal deathcore
25TXAPH49z6xsXwjcBJdfe,Abiotic,deathcore
25TXAPH49z6xsXwjcBJdfe,Abiotic,miami metal
25TXAPH49z6xsXwjcBJdfe,Abiotic,progressive deathcore
25TXAPH49z6xsXwjcBJdfe,Abiotic,technical death metal
25TXAPH49z6xsXwjcBJdfe,Abiotic,technical deathcore
57ylwQTnFnIhJh4nu4rxCs,In Flames,alternative metal
57ylwQTnFnIhJh4nu4rxCs,In Flames,gothenburg metal
57ylwQTnFnIhJh4nu4rxCs,In Flames,melodic death metal
57ylwQTnFnIhJh4nu4rxCs,In Flames,melodic metalcore
57ylwQTnFnIhJh4nu4rxCs,In Flames,metal
57ylwQTnFnIhJh4nu4rxCs,In Flames,nu metal
57ylwQTnFnIhJh4nu4rxCs,In Flames,swedish alternative rock
57ylwQTnFnIhJh4nu4rxCs,In Flames,swedish death metal
57ylwQTnFnIhJh4nu4rxCs,In Flames,swedish melodeath
57ylwQTnFnIhJh4nu4rxCs,In Flames,swedish metal
5i0ph60TnwTlIGrOZAmcZa,King Diamond,danish metal
5i0ph60TnwTlIGrOZAmcZa,King Diamond,hard rock
5i0ph60TnwTlIGrOZAmcZa,King Diamond,metal
5i0ph60TnwTlIGrOZAmcZa,King Diamond,thrash metal
6d24kC5fxHFOSEAmjQPPhc,Periphery,djent
6d24kC5fxHFOSEAmjQPPhc,Periphery,melodic metalcore
6d24kC5fxHFOSEAmjQPPhc,Periphery,progressive metal
6d24kC5fxHFOSEAmjQPPhc,Periphery,progressive metalcore
4bzfsZhaLW6VWHLh1sqcrK,Meet Me @ The Altar,black punk
4bzfsZhaLW6VWHLh1sqcrK,Meet Me @ The Altar,diy emo
4bzfsZhaLW6VWHLh1sqcrK,Meet Me @ The Altar,indie punk
4bzfsZhaLW6VWHLh1sqcrK,Meet Me @ The Altar,pixie
4bzfsZhaLW6VWHLh1sqcrK,Meet Me @ The Altar,pop punk
19lQ2rJLlP71FOKESiMNJT,Ripe,boston indie
0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,rap
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,atl hip hop
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,dirty south rap
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,hip hop
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,pop rap
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,rap
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,southern hip hop
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,trap
7axA2bNeZsae6t2mgxoSFh,Charly Bliss,bubblegrunge
7axA2bNeZsae6t2mgxoSFh,Charly Bliss,indie punk
7axA2bNeZsae6t2mgxoSFh,Charly Bliss,modern power pop
0aA1GTrIMutjIh4GlPPUVN,Crooked Colours,vapor soul
5JNsIugrIND5sz8Vp5Hauk,Christopher Port,aussietronica
0aQ8Ow9YAkGxr5bbehjkcS,The Lawrence Arms,chicago punk
0aQ8Ow9YAkGxr5bbehjkcS,The Lawrence Arms,emo
0aQ8Ow9YAkGxr5bbehjkcS,The Lawrence Arms,orgcore
0aQ8Ow9YAkGxr5bbehjkcS,The Lawrence Arms,skate punk
51lE580QM13Anmb3mK2j1e,The Dear Hunter,progressive jazz fusion
51lE580QM13Anmb3mK2j1e,The Dear Hunter,progressive post-hardcore
3m8KqUjgKDwmJ9L9uBHMMs,Fields Of The Nephilim,corrosion
3m8KqUjgKDwmJ9L9uBHMMs,Fields Of The Nephilim,dark wave
3m8KqUjgKDwmJ9L9uBHMMs,Fields Of The Nephilim,gothabilly
3m8KqUjgKDwmJ9L9uBHMMs,Fields Of The Nephilim,gothic rock
4G9wSdX0klmoHfjm9i6DLd,Loathe,nu-metalcore
4G9wSdX0klmoHfjm9i6DLd,Loathe,progressive metalcore
4G9wSdX0klmoHfjm9i6DLd,Loathe,uk metalcore
1YfEcTuGvBQ8xSD1f53UnK,Busta Rhymes,east coast hip hop
1YfEcTuGvBQ8xSD1f53UnK,Busta Rhymes,hardcore hip hop
1YfEcTuGvBQ8xSD1f53UnK,Busta Rhymes,hip hop
1YfEcTuGvBQ8xSD1f53UnK,Busta Rhymes,pop rap
1YfEcTuGvBQ8xSD1f53UnK,Busta Rhymes,rap
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,conscious hip hop
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,hip hop
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,rap
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,west coast rap
161AC1AVRkIGIMxyj5djFQ,Clutch,funk metal
161AC1AVRkIGIMxyj5djFQ,Clutch,modern blues rock
161AC1AVRkIGIMxyj5djFQ,Clutch,southern metal
161AC1AVRkIGIMxyj5djFQ,Clutch,stoner metal
161AC1AVRkIGIMxyj5djFQ,Clutch,stoner rock
0ONHkAv9pCAFxb0zJwDNTy,Pusha T,gangster rap
0ONHkAv9pCAFxb0zJwDNTy,Pusha T,hip hop
0ONHkAv9pCAFxb0zJwDNTy,Pusha T,pop rap
0ONHkAv9pCAFxb0zJwDNTy,Pusha T,rap
0ONHkAv9pCAFxb0zJwDNTy,Pusha T,southern hip hop
0ONHkAv9pCAFxb0zJwDNTy,Pusha T,trap
0ONHkAv9pCAFxb0zJwDNTy,Pusha T,virginia hip hop
4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,hip hop
4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,melodic rap
4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,philly rap
4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,rage rap
4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,rap
4Gso3d4CscCijv0lmajZWs,Don Toliver,pop rap
4Gso3d4CscCijv0lmajZWs,Don Toliver,rap
4Gso3d4CscCijv0lmajZWs,Don Toliver,trap
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,pop
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,r&b
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,rap
6f7UIM59MQy6y0bJmQcRNe,Akira Yamaoka,japanese soundtrack
6f7UIM59MQy6y0bJmQcRNe,Akira Yamaoka,japanese vgm
7bVL3NrrQUCtBR1u8soLtt,The Sound Of Animals Fighting,post-hardcore
7bVL3NrrQUCtBR1u8soLtt,The Sound Of Animals Fighting,progressive post-hardcore
7bVL3NrrQUCtBR1u8soLtt,The Sound Of Animals Fighting,screamo
2vd2HnNh4pdYa9gDVHFjEu,As I Lay Dying,alternative metal
2vd2HnNh4pdYa9gDVHFjEu,As I Lay Dying,christian metal
2vd2HnNh4pdYa9gDVHFjEu,As I Lay Dying,melodic metalcore
2vd2HnNh4pdYa9gDVHFjEu,As I Lay Dying,metalcore
2vd2HnNh4pdYa9gDVHFjEu,As I Lay Dying,nu metal
1CF8aEN939swnuIZGFI7Hk,The Word Alive,melodic metalcore
1CF8aEN939swnuIZGFI7Hk,The Word Alive,metalcore
1CF8aEN939swnuIZGFI7Hk,The Word Alive,trancecore
64mPnRMMeudAet0E62ypkx,Primus,alternative metal
64mPnRMMeudAet0E62ypkx,Primus,alternative rock
64mPnRMMeudAet0E62ypkx,Primus,funk metal
64mPnRMMeudAet0E62ypkx,Primus,funk rock
64mPnRMMeudAet0E62ypkx,Primus,grunge
64mPnRMMeudAet0E62ypkx,Primus,nu metal
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,conscious hip hop
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,hip hop
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,north carolina hip hop
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,rap
2DlKh1IzbG3EwAMaTF2p4A,Inferi,american melodeath
2DlKh1IzbG3EwAMaTF2p4A,Inferi,brutal death metal
2DlKh1IzbG3EwAMaTF2p4A,Inferi,symphonic death metal
2DlKh1IzbG3EwAMaTF2p4A,Inferi,technical brutal death metal
2DlKh1IzbG3EwAMaTF2p4A,Inferi,technical death metal
2DlKh1IzbG3EwAMaTF2p4A,Inferi,technical melodic death metal
2DlKh1IzbG3EwAMaTF2p4A,Inferi,tennessee metal
5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,canadian indie
5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,lilith
5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,metropopolis
5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,permanent wave
4WVT8k6aMXbGw9KgGqTk0l,Blaze and the Monster Machines,preschool children's music
66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,alt z
66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,canadian contemporary r&b
66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,singer-songwriter pop
5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,baroque
5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,classical
5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,early music
5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,german baroque
2Oz3z7PPQUMU2KNYgcO1sA,The English Concert,baroque ensemble
2Oz3z7PPQUMU2KNYgcO1sA,The English Concert,british choir
2Oz3z7PPQUMU2KNYgcO1sA,The English Concert,british orchestra
2Oz3z7PPQUMU2KNYgcO1sA,The English Concert,classical performance
2Oz3z7PPQUMU2KNYgcO1sA,The English Concert,historically informed performance
25mbgceDJKxXGP8c5FmC83,Trevor Pinnock,classical performance
25mbgceDJKxXGP8c5FmC83,Trevor Pinnock,harpsichord
25mbgceDJKxXGP8c5FmC83,Trevor Pinnock,historically informed performance
1r1uxoy19fzMxunt3ONAkG,Phoebe Bridgers,indie pop
1r1uxoy19fzMxunt3ONAkG,Phoebe Bridgers,la indie
1r1uxoy19fzMxunt3ONAkG,Phoebe Bridgers,pov: indie
34482S5nfxR441wcnVfrHi,Noah Gundersen,acoustic pop
34482S5nfxR441wcnVfrHi,Noah Gundersen,alternative roots rock
34482S5nfxR441wcnVfrHi,Noah Gundersen,indie folk
34482S5nfxR441wcnVfrHi,Noah Gundersen,stomp and holler
05fG473iIaoy82BF1aGhL8,Slipknot,alternative metal
05fG473iIaoy82BF1aGhL8,Slipknot,nu metal
05fG473iIaoy82BF1aGhL8,Slipknot,rap metal
05fG473iIaoy82BF1aGhL8,Slipknot,rock
7LCDnUQYE07fnKbo46SVLB,Iglooghost,proto-hyperpop
7HWFXU9pHBj0u58yoRwwOJ,The Menzingers,alternative emo
7HWFXU9pHBj0u58yoRwwOJ,The Menzingers,emo
7HWFXU9pHBj0u58yoRwwOJ,The Menzingers,folk punk
7HWFXU9pHBj0u58yoRwwOJ,The Menzingers,heartland rock
7HWFXU9pHBj0u58yoRwwOJ,The Menzingers,indie punk
7HWFXU9pHBj0u58yoRwwOJ,The Menzingers,orgcore
7HWFXU9pHBj0u58yoRwwOJ,The Menzingers,philly indie
7HWFXU9pHBj0u58yoRwwOJ,The Menzingers,skate punk
1ZwdS5xdxEREPySFridCfh,2Pac,g funk
1ZwdS5xdxEREPySFridCfh,2Pac,gangster rap
1ZwdS5xdxEREPySFridCfh,2Pac,hip hop
1ZwdS5xdxEREPySFridCfh,2Pac,rap
1ZwdS5xdxEREPySFridCfh,2Pac,west coast rap
6v4jPZO3UIDNJIgdxRxtr9,DISPATCH,jam band
6v4jPZO3UIDNJIgdxRxtr9,DISPATCH,modern folk rock
5SyGEPymt1G2uto47tVWvZ,MadeinTYO,atl hip hop
5SyGEPymt1G2uto47tVWvZ,MadeinTYO,melodic rap
5SyGEPymt1G2uto47tVWvZ,MadeinTYO,trap
4r63FhuTkUYltbVAg5TQnk,DaBaby,hip hop
4r63FhuTkUYltbVAg5TQnk,DaBaby,north carolina hip hop
4r63FhuTkUYltbVAg5TQnk,DaBaby,pop rap
4r63FhuTkUYltbVAg5TQnk,DaBaby,rap
4r63FhuTkUYltbVAg5TQnk,DaBaby,trap
39VNwvlQTqE9SvgPjjnMpc,NOTHING MORE,post-grunge
6EN9LJHqoZG0mgxLvedhcA,Roland Klinkenberg,dutch trance
3EbMlZ7ZKmFWPTHrLzpzvs,Bolt Thrower,british death metal
3EbMlZ7ZKmFWPTHrLzpzvs,Bolt Thrower,brutal death metal
3EbMlZ7ZKmFWPTHrLzpzvs,Bolt Thrower,death metal
3EbMlZ7ZKmFWPTHrLzpzvs,Bolt Thrower,deathgrind
3EbMlZ7ZKmFWPTHrLzpzvs,Bolt Thrower,metal
3EbMlZ7ZKmFWPTHrLzpzvs,Bolt Thrower,technical death metal
4tNxq9NGKTKaX8OkZBLgf0,Nightmares On Wax,bleep techno
4tNxq9NGKTKaX8OkZBLgf0,Nightmares On Wax,downtempo
4tNxq9NGKTKaX8OkZBLgf0,Nightmares On Wax,electronica
4tNxq9NGKTKaX8OkZBLgf0,Nightmares On Wax,trip hop
0lVlNsuGaOr9vMHCZIAKMt,Machine Head,alternative metal
0lVlNsuGaOr9vMHCZIAKMt,Machine Head,groove metal
0lVlNsuGaOr9vMHCZIAKMt,Machine Head,hard rock
0lVlNsuGaOr9vMHCZIAKMt,Machine Head,industrial metal
0lVlNsuGaOr9vMHCZIAKMt,Machine Head,melodic groove metal
0lVlNsuGaOr9vMHCZIAKMt,Machine Head,metal
0lVlNsuGaOr9vMHCZIAKMt,Machine Head,nu metal
0lVlNsuGaOr9vMHCZIAKMt,Machine Head,progressive groove metal
6kBDZFXuLrZgHnvmPu9NsG,Aphex Twin,ambient
6kBDZFXuLrZgHnvmPu9NsG,Aphex Twin,braindance
6kBDZFXuLrZgHnvmPu9NsG,Aphex Twin,electronica
6kBDZFXuLrZgHnvmPu9NsG,Aphex Twin,intelligent dance music
6kBDZFXuLrZgHnvmPu9NsG,Aphex Twin,uk experimental electronic
67PZTxaHKMZBFRUh8wIzCy,John Coltrane Quartet,bebop
67PZTxaHKMZBFRUh8wIzCy,John Coltrane Quartet,contemporary post-bop
67PZTxaHKMZBFRUh8wIzCy,John Coltrane Quartet,hard bop
67PZTxaHKMZBFRUh8wIzCy,John Coltrane Quartet,jazz
67PZTxaHKMZBFRUh8wIzCy,John Coltrane Quartet,jazz quartet
67PZTxaHKMZBFRUh8wIzCy,John Coltrane Quartet,jazz saxophone
1iNNWK8bYjc5EK0waLk1J1,Flatt & Scruggs,banjo
1iNNWK8bYjc5EK0waLk1J1,Flatt & Scruggs,bluegrass
1iNNWK8bYjc5EK0waLk1J1,Flatt & Scruggs,bluegrass gospel
1iNNWK8bYjc5EK0waLk1J1,Flatt & Scruggs,traditional country
0X380XXQSNBYuleKzav5UO,Nine Inch Nails,alternative metal
0X380XXQSNBYuleKzav5UO,Nine Inch Nails,alternative rock
0X380XXQSNBYuleKzav5UO,Nine Inch Nails,cyberpunk
0X380XXQSNBYuleKzav5UO,Nine Inch Nails,electronic rock
0X380XXQSNBYuleKzav5UO,Nine Inch Nails,industrial
0X380XXQSNBYuleKzav5UO,Nine Inch Nails,industrial metal
0X380XXQSNBYuleKzav5UO,Nine Inch Nails,industrial rock
0X380XXQSNBYuleKzav5UO,Nine Inch Nails,nu metal
0X380XXQSNBYuleKzav5UO,Nine Inch Nails,post-grunge
0X380XXQSNBYuleKzav5UO,Nine Inch Nails,rock
1KHydwFySZY3YcWyo2q2dF,Neurosis,atmospheric post-metal
1KHydwFySZY3YcWyo2q2dF,Neurosis,atmospheric sludge
1KHydwFySZY3YcWyo2q2dF,Neurosis,doom metal
1KHydwFySZY3YcWyo2q2dF,Neurosis,drone metal
1KHydwFySZY3YcWyo2q2dF,Neurosis,post-doom metal
1KHydwFySZY3YcWyo2q2dF,Neurosis,post-metal
1KHydwFySZY3YcWyo2q2dF,Neurosis,progressive sludge
1KHydwFySZY3YcWyo2q2dF,Neurosis,sludge metal
73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,atl hip hop
73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,hip hop
73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,rap
1URnnhqYAYcrqrcwql10ft,21 Savage,atl hip hop
1URnnhqYAYcrqrcwql10ft,21 Savage,hip hop
1URnnhqYAYcrqrcwql10ft,21 Savage,rap
6sqZoZxe9BQwk7Zxh6STfF,Kadhja Bonet,alternative r&b
6sqZoZxe9BQwk7Zxh6STfF,Kadhja Bonet,indie soul
6sqZoZxe9BQwk7Zxh6STfF,Kadhja Bonet,psychedelic soul
1xUhNgw4eJDZfvumIpcz1B,Children Of Bodom,finnish death metal
1xUhNgw4eJDZfvumIpcz1B,Children Of Bodom,finnish melodeath
1xUhNgw4eJDZfvumIpcz1B,Children Of Bodom,groove metal
1xUhNgw4eJDZfvumIpcz1B,Children Of Bodom,melodic death metal
1xUhNgw4eJDZfvumIpcz1B,Children Of Bodom,metal
1xUhNgw4eJDZfvumIpcz1B,Children Of Bodom,nu metal
1xUhNgw4eJDZfvumIpcz1B,Children Of Bodom,power metal
1xUhNgw4eJDZfvumIpcz1B,Children Of Bodom,speed metal
3BM0EaYmkKWuPmmHFUTQHv,Kreator,death metal
3BM0EaYmkKWuPmmHFUTQHv,Kreator,german metal
3BM0EaYmkKWuPmmHFUTQHv,Kreator,german thrash metal
3BM0EaYmkKWuPmmHFUTQHv,Kreator,hard rock
3BM0EaYmkKWuPmmHFUTQHv,Kreator,melodic thrash
3BM0EaYmkKWuPmmHFUTQHv,Kreator,metal
3BM0EaYmkKWuPmmHFUTQHv,Kreator,old school thrash
3BM0EaYmkKWuPmmHFUTQHv,Kreator,speed metal
